STORE,NAME,ADDRESS,CITY,ZIPCODE,COUNTY_NUMBER,COUNTY,CATEGORY,CATEGORY_NAME,VENDOR_NO,VENDOR,ITEM,DESCRIPTION,PACK,LITER_SIZE,STATE_BTL_COST,BTL_PRICE,BOTTLE_QTY,TOTAL
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19061,Jim Beam Mini,12,500,6.83,10.25,1,10.25
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19063,Jim Beam,48,200,3.41,5.12,3,15.36
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19066,Jim Beam,12,750,10.49,15.74,12,188.88
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19112,Jim Beam Devil's Cut,12,750,14.17,21.26,1,21.26
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19486,Maker's 46,6,750,22.04,33.06,2,66.12
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20246,Old Crow,12,750,4.46,6.69,2,13.38
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,461,Campari(skyy),22121,Wild Turkey 81,12,750,11.4,17.1,1,17.1
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,65,Jim Beam Brands,22786,Beam's 8 Star Bl Whiskey,12,750,3.67,5.51,3,16.53
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,65,Jim Beam Brands,22788,Beam's 8 Star Bl Whiskey,6,1750,7.61,11.42,1,11.42
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,297,Laird And Company,23626,Five Star Pet,12,750,3.46,5.19,12,62.28
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24156,Hawkeye Blend Whiskey,12,750,3.5,5.25,1,5.25
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,65,Jim Beam Brands,24466,Kessler Blend Whiskey Traveler,12,750,5.51,8.27,2,16.54
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,260,Diageo Americas,25607,Seagrams 7 Crown Bl Whiskey,12,1000,8,12,2,24
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26586,Gentleman Jack,12,750,19.45,29.18,1,29.18
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26821,Jack Daniels Old #7 Black Lbl Mini,12,500,9.06,13.59,2,27.18
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26823,Jack Daniels Old #7 Black Lbl,48,200,4.08,6.12,3,18.36
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26827,Jack Daniels Old #7 Black Lbl,12,1000,17.9,26.85,2,53.7
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011500,STRAIGHT RYE WHISKIES,260,Diageo Americas,27025,Bulleit 95 Rye,12,750,16.5,24.75,1,24.75
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,27410,Jim Beam Honey,12,750,11.03,16.55,2,33.1
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,492,Western Spirits Beverage Co. LLC,27474,Bird Dog Blackberry Whiskey,6,750,10,15,1,15
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1011100,BLENDED WHISKIES,154,Iowa Distilling Company,27629,Prairie Fire,12,750,9.09,13.64,1,13.64
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1042100,IMPORTED DRY GINS,260,Diageo Americas,28868,Tanqueray Gin,6,1750,24.99,37.49,6,224.94
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1042100,IMPORTED DRY GINS,260,Diageo Americas,28890,Tanqueray Rangpur Gin,12,750,12.5,18.75,1,18.75
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,65,Jim Beam Brands,30236,Gilbey's Gin London Dry,12,750,4.72,7.08,2,14.16
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,65,Jim Beam Brands,30238,Gilbey's Gin London Dry,6,1750,10.49,15.74,6,94.44
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,260,Diageo Americas,30316,Gordon's Gin London Dry,12,750,5,7.5,1,7.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,260,Diageo Americas,30318,Gordon's Gin London Dry - Pet,6,1750,11,16.5,1,16.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,205,E AND J GALLO WINERY,31475,New Amsterdam Gin,12,750,6.9,10.35,1,10.35
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31666,Paramount Gin Traveler,12,750,3.4,5.1,2,10.2
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32236,Seagrams Extra Dry Gin,12,750,6.49,9.74,4,38.96
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34001,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,2,23.76
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34003,Absolut Swedish Vodka 80 Prf,24,200,3.99,5.99,1,5.99
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34007,Absolut Swedish Vodka 80 Prf,12,1000,14.99,22.49,2,44.98
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34032,Absolut Citron (lemon Vodka),6,1750,19.99,29.99,2,59.98
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032080,IMPORTED VODKA,255,Wilson Daniels Ltd.,34122,Crystal Head Vodka,6,750,26,39,1,39
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032080,IMPORTED VODKA,35,"Bacardi U.S.A., Inc.",34433,Grey Goose Vodka,12,750,18.49,27.74,12,332.88
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032200,IMPORTED VODKA - MISC,115,"Constellation Wine Company, Inc.",34823,Svedka Clementine Vodka,12,750,8.25,12.38,1,12.38
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032200,IMPORTED VODKA - MISC,115,"Constellation Wine Company, Inc.",34839,Svedka Citron Vodka,12,750,8.25,12.38,1,12.38
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032200,IMPORTED VODKA - MISC,395,Proximo,34995,Three Olives Grape Vodka,12,750,9.96,14.94,1,14.94
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1032080,IMPORTED VODKA,239,"Russian Standard Vodka, USA",35109,Russian Standard Original Vodka,12,750,10,15,1,15
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,259,Heaven Hill Brands,35416,Burnett's Vodka 80 Prf,12,750,4.18,6.6,12,79.2
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,297,Laird And Company,35913,Five O'clock Vodka,48,200,1.13,1.7,1,1.7
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.6,1,5.6
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36307,Hawkeye Vodka,12,1000,4.05,6.08,12,72.96
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,154,Iowa Distilling Company,36447,Ingenioz,12,750,12.54,18.81,5,94.05
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36903,Mccormick Vodka,48,200,1.13,1.7,3,5.1
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36968,New Amsterdam Vodka,24,375,3.5,5.25,2,10.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36969,New Amsterdam Vodka,12,750,6.9,10.35,12,124.2
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37346,Phillips Vodka,12,750,3.57,5.36,12,64.32
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,37414,Popov Vodka 80 Prf,24,375,3,4.5,3,13.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,55,Sazerac North America,37934,Skol Vodka,24,375,1.74,2.61,2,5.22
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,55,Sazerac North America,37936,Skol Vodka,12,750,3.64,5.46,1,5.46
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,37991,Smirnoff Vodka 80 Prf Mini,12,500,7.47,11.21,1,11.21
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,37993,Smirnoff Vodka 80 Prf,48,200,2.75,4.13,5,20.65
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031080,80 PROOF VODKA,421,"Sazerac Co., Inc.",38088,Platinum 7x Vodka,6,1750,9.44,14.16,6,84.96
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,417,Savvy Distillers LP,40327,Deep Eddy Ruby Red,12,750,9,13.5,1,13.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40593,New Amsterdam Peach,24,375,3.5,5.25,2,10.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40594,New Amsterdam Peach,12,750,6.9,10.35,12,124.2
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40598,New Amsterdam Red Berry,24,375,3.5,5.25,2,10.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,4084,Aberlour 12 Year Single Malt Scotch,6,750,26.49,39.74,1,39.74
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,40939,Smirnoff Passion Fruit Vodka,12,750,8.25,12.38,3,37.14
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,259,Heaven Hill Brands,41316,Burnetts Raspberry Vodka,12,750,4.18,6.6,1,6.6
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,971,"Hood River Distillers, Inc.",41474,44 North Huckleberry,12,750,12.25,19.38,1,19.38
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41681,Uv Red (cherry) Vodka,6,1750,10.49,15.99,1,15.99
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41696,Uv Green (apple) Vodka,12,750,6.5,9.75,3,29.25
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41704,Uv Red (cherry) Vodka,12,750,6.5,9.75,5,48.75
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,259,Heaven Hill Brands,43025,Admiral Nelson Spiced Rum Traveler,12,750,5.78,8.67,1,8.67
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,259,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,2,17.34
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062300,FLAVORED RUM,35,"Bacardi U.S.A., Inc.",43051,Bacardi Dragon Berry,12,750,8.5,12.75,3,38.25
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43124,Bacardi Superior Rum,24,375,4.5,6.75,1,6.75
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43316,Captain Morgan Private Stock Rum,12,750,11.45,17.18,1,17.18
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43333,Captain Morgan Spiced Rum Pet,48,200,2.13,3.2,3,9.6
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43336,Captain Morgan Original Spiced,12,750,9,13.5,12,162
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43418,Captain Morgan Tattoo,12,750,8.75,13.13,1,13.13
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.4,1,50.4
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,259,Heaven Hill Brands,44258,Blackheart Premium Spiced Rum,12,750,7.94,11.91,1,11.91
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062300,FLAVORED RUM,65,Jim Beam Brands,44476,Cruzan Coconut Rum,12,750,6.83,10.25,2,20.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062300,FLAVORED RUM,65,Jim Beam Brands,44520,Cruzan Vanilla Rum,12,750,6.83,10.25,1,10.25
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45275,Paramount White Rum Traveler,12,750,4,6,12,72
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,380,Phillips Beverage Company,45419,Phillips White Rum,12,1000,4.45,6.68,1,6.68
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,240,"WILLIAM GRANT AND SONS, INC.",45884,Sailor Jerry Spiced Navy Rum,24,375,4.8,7.2,2,14.4
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1062310,SPICED RUM,395,Proximo,46504,Kraken Black Spiced Rum,12,750,10,15,1,15
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,4716,Chivas Regal 12 Yr,12,750,18.49,27.74,1,27.74
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,4718,Chivas Regal 12 Yr,6,1750,36.83,55.25,1,55.25
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,305,MHW Ltd,4796,Cutty Sark Scotch,12,750,10.02,15.03,2,30.06
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,305,MHW Ltd,4798,Cutty Sark Scotch,6,1750,20.05,30.08,1,30.08
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48099,Hennessy VS,24,200,5.65,8.48,1,8.48
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48164,Hennessy VSOP Privilege,12,750,31,46.5,1,46.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,35,"Bacardi U.S.A., Inc.",4866,Dewars White Label Scotch,12,750,13.73,20.6,2,41.2
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,35,"Bacardi U.S.A., Inc.",4868,Dewars White Label Scotch,6,1750,24.5,37.88,2,75.76
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5006,Glenfiddich 12yr Special Reserve,12,750,22.98,34.47,3,103.41
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5014,Glenfiddich 15 Yr Solera Reserva,12,750,32,48,1,48
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,22.49,33.74,3,101.22
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Brands,52316,Christian Bros Brandy,12,750,5.92,8.88,1,8.88
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5246,Highland Park 12yr Single Malt Scotch,6,750,26.57,39.86,2,79.72
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52582,E & J Vsop Superior Reserve,12,750,7,10.5,2,21
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52593,E & J Vs Brandy,24,200,1.96,2.94,1,2.94
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5288,J & B Rare Scotch,6,1750,22.5,33.75,6,202.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5290,J & B Rare Scotch,12,750,12.25,18.38,1,18.38
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1051010,AMERICAN GRAPE BRANDIES,115,"Constellation Wine Company, Inc.",53214,Paul Masson Grande Amber Brandy,24,375,3.22,4.83,1,4.83
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1051150,MISCELLANEOUS BRANDIES,125,"Cedar Ridge Vineyards,LLC",53629,Cedar Ridge Apple Brandy,6,750,18.75,28.13,2,56.26
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.5,72.75,1,72.75
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1051100,APRICOT BRANDIES,434,Luxco-St Louis,54446,Paramount Apricot Flavored Brandy,12,750,5.48,8.22,2,16.44
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,30.07,45.11,1,45.11
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5492,Macallan Fine Oak 10 Year,12,750,24.56,36.84,2,73.68
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5596,Mcclelland Highland,12,750,13.01,19.52,1,19.52
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5606,McClelland Islay,12,750,13.01,19.52,1,19.52
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57144,Chi-Chi's White Russian,6,1750,6.5,9.75,2,19.5
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1071100,AMERICAN COCKTAILS,395,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,18,221.4
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1071100,AMERICAN COCKTAILS,395,Proximo,58840,Jose Cuervo Authentic Grapefruit Tangerine Margarita,6,1750,8.2,12.3,6,73.8
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1071100,AMERICAN COCKTAILS,395,Proximo,58868,Jose Cuervo Authentic Strawberry Margarita,6,1750,8.2,12.3,6,73.8
2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,77,Polk,1071100,AMERICAN COCKTAILS,395,Proximo,58872,Jose Cuervo Authentic Light Margarita Lime,6,1750,8.2,12.3,6,73.8
